env,episode,policy,use_history,history_window,max_steps,model,mock,buffer_size,success,steps,reward,tokens,time,resolved_env,n_episodes_setting
MiniGrid-Empty-8x8-v0,4,BoT_buf3_k3,True,3,50,Qwen/Qwen2.5-3B-Instruct,False,3,True,24,0.915625,52,1.7449440956115723,MiniGrid-Empty-8x8-v0,5
MiniGrid-LavaGapS7-v0,0,BoT_buf2_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,144,3.999424695968628,MiniGrid-LavaGapS7-v0,5
MiniGrid-LavaGapS7-v0,1,BoT_buf2_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,118,3.3062193393707275,MiniGrid-LavaGapS7-v0,5
MiniGrid-LavaGapS7-v0,2,BoT_buf2_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,146,4.090394496917725,MiniGrid-LavaGapS7-v0,5
MiniGrid-LavaGapS7-v0,3,BoT_buf2_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,117,3.3733279705047607,MiniGrid-LavaGapS7-v0,5
MiniGrid-LavaGapS7-v0,4,BoT_buf2_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,118,3.3071982860565186,MiniGrid-LavaGapS7-v0,5
MiniGrid-LavaGapS7-v0,0,BoT_buf2_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,20,0.0,52,1.6315586566925049,MiniGrid-LavaGapS7-v0,5
MiniGrid-LavaGapS7-v0,1,BoT_buf2_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,20,0.0,52,1.6195425987243652,MiniGrid-LavaGapS7-v0,5
MiniGrid-LavaGapS7-v0,2,BoT_buf2_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,20,0.0,52,1.601440668106079,MiniGrid-LavaGapS7-v0,5
MiniGrid-LavaGapS7-v0,3,BoT_buf2_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,150,4.569050073623657,MiniGrid-LavaGapS7-v0,5
MiniGrid-LavaGapS7-v0,4,BoT_buf2_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,117,3.64566707611084,MiniGrid-LavaGapS7-v0,5
MiniGrid-LavaGapS7-v0,0,BoT_buf2_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,2,True,11,0.9494897959183674,25,0.7976031303405762,MiniGrid-LavaGapS7-v0,5
MiniGrid-LavaGapS7-v0,1,BoT_buf2_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,15,0.0,38,1.1749651432037354,MiniGrid-LavaGapS7-v0,5
MiniGrid-LavaGapS7-v0,2,BoT_buf2_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,124,3.9236533641815186,MiniGrid-LavaGapS7-v0,5
MiniGrid-LavaGapS7-v0,3,BoT_buf2_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,2,True,11,0.9494897959183674,25,0.792133092880249,MiniGrid-LavaGapS7-v0,5
MiniGrid-LavaGapS7-v0,4,BoT_buf2_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,124,3.9273433685302734,MiniGrid-LavaGapS7-v0,5
MiniGrid-LavaGapS7-v0,0,BoT_buf3_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,117,3.316746711730957,MiniGrid-LavaGapS7-v0,5
MiniGrid-LavaGapS7-v0,1,BoT_buf3_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,118,3.327209234237671,MiniGrid-LavaGapS7-v0,5
MiniGrid-LavaGapS7-v0,2,BoT_buf3_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,3,True,11,0.9494897959183674,25,0.7063393592834473,MiniGrid-LavaGapS7-v0,5
MiniGrid-LavaGapS7-v0,3,BoT_buf3_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,117,3.2635116577148438,MiniGrid-LavaGapS7-v0,5
MiniGrid-LavaGapS7-v0,4,BoT_buf3_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,117,3.28747820854187,MiniGrid-LavaGapS7-v0,5
MiniGrid-LavaGapS7-v0,0,BoT_buf3_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,117,3.698192834854126,MiniGrid-LavaGapS7-v0,5
MiniGrid-LavaGapS7-v0,1,BoT_buf3_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,124,3.841723918914795,MiniGrid-LavaGapS7-v0,5
MiniGrid-LavaGapS7-v0,2,BoT_buf3_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,146,4.397467374801636,MiniGrid-LavaGapS7-v0,5
MiniGrid-LavaGapS7-v0,3,BoT_buf3_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,133,4.074606418609619,MiniGrid-LavaGapS7-v0,5
MiniGrid-LavaGapS7-v0,4,BoT_buf3_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,150,4.493699312210083,MiniGrid-LavaGapS7-v0,5
MiniGrid-LavaGapS7-v0,0,BoT_buf3_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,124,3.8936452865600586,MiniGrid-LavaGapS7-v0,5
MiniGrid-LavaGapS7-v0,1,BoT_buf3_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,15,0.0,38,1.1758472919464111,MiniGrid-LavaGapS7-v0,5
MiniGrid-LavaGapS7-v0,2,BoT_buf3_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,15,0.0,38,1.1801729202270508,MiniGrid-LavaGapS7-v0,5
MiniGrid-LavaGapS7-v0,3,BoT_buf3_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,124,3.949097156524658,MiniGrid-LavaGapS7-v0,5
MiniGrid-LavaGapS7-v0,4,BoT_buf3_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,124,3.9028239250183105,MiniGrid-LavaGapS7-v0,5
MiniGrid-BlockedUnlockPickup-v0,0,BoT_buf2_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,100,2.8179070949554443,MiniGrid-BlockedUnlockPickup-v0,5
MiniGrid-BlockedUnlockPickup-v0,1,BoT_buf2_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,140,3.8404428958892822,MiniGrid-BlockedUnlockPickup-v0,5
MiniGrid-BlockedUnlockPickup-v0,2,BoT_buf2_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,148,4.1112165451049805,MiniGrid-BlockedUnlockPickup-v0,5
MiniGrid-BlockedUnlockPickup-v0,3,BoT_buf2_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,100,2.8243610858917236,MiniGrid-BlockedUnlockPickup-v0,5
MiniGrid-BlockedUnlockPickup-v0,4,BoT_buf2_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,102,2.863828659057617,MiniGrid-BlockedUnlockPickup-v0,5
MiniGrid-BlockedUnlockPickup-v0,0,BoT_buf2_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,119,3.6814513206481934,MiniGrid-BlockedUnlockPickup-v0,5
MiniGrid-BlockedUnlockPickup-v0,1,BoT_buf2_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,102,3.2791318893432617,MiniGrid-BlockedUnlockPickup-v0,5
MiniGrid-BlockedUnlockPickup-v0,2,BoT_buf2_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,119,3.7434351444244385,MiniGrid-BlockedUnlockPickup-v0,5
MiniGrid-BlockedUnlockPickup-v0,3,BoT_buf2_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,120,3.7318174839019775,MiniGrid-BlockedUnlockPickup-v0,5
MiniGrid-BlockedUnlockPickup-v0,4,BoT_buf2_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,129,3.945964813232422,MiniGrid-BlockedUnlockPickup-v0,5
MiniGrid-BlockedUnlockPickup-v0,0,BoT_buf2_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,120,3.802151679992676,MiniGrid-BlockedUnlockPickup-v0,5
MiniGrid-BlockedUnlockPickup-v0,1,BoT_buf2_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,124,3.9895827770233154,MiniGrid-BlockedUnlockPickup-v0,5
MiniGrid-BlockedUnlockPickup-v0,2,BoT_buf2_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,102,3.2829487323760986,MiniGrid-BlockedUnlockPickup-v0,5
MiniGrid-BlockedUnlockPickup-v0,3,BoT_buf2_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,123,3.878112554550171,MiniGrid-BlockedUnlockPickup-v0,5
MiniGrid-BlockedUnlockPickup-v0,4,BoT_buf2_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,121,3.9204680919647217,MiniGrid-BlockedUnlockPickup-v0,5
MiniGrid-BlockedUnlockPickup-v0,0,BoT_buf3_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,100,2.830371141433716,MiniGrid-BlockedUnlockPickup-v0,5
MiniGrid-BlockedUnlockPickup-v0,1,BoT_buf3_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,100,2.8485560417175293,MiniGrid-BlockedUnlockPickup-v0,5
MiniGrid-BlockedUnlockPickup-v0,2,BoT_buf3_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,100,2.838549852371216,MiniGrid-BlockedUnlockPickup-v0,5
MiniGrid-BlockedUnlockPickup-v0,3,BoT_buf3_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,100,2.8462955951690674,MiniGrid-BlockedUnlockPickup-v0,5
MiniGrid-BlockedUnlockPickup-v0,4,BoT_buf3_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,100,2.827773332595825,MiniGrid-BlockedUnlockPickup-v0,5
MiniGrid-BlockedUnlockPickup-v0,0,BoT_buf3_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,100,3.236966848373413,MiniGrid-BlockedUnlockPickup-v0,5
MiniGrid-BlockedUnlockPickup-v0,1,BoT_buf3_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,100,3.2412142753601074,MiniGrid-BlockedUnlockPickup-v0,5
MiniGrid-BlockedUnlockPickup-v0,2,BoT_buf3_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,117,3.6535587310791016,MiniGrid-BlockedUnlockPickup-v0,5
MiniGrid-BlockedUnlockPickup-v0,3,BoT_buf3_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,104,3.2905983924865723,MiniGrid-BlockedUnlockPickup-v0,5
MiniGrid-BlockedUnlockPickup-v0,4,BoT_buf3_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,104,3.2917726039886475,MiniGrid-BlockedUnlockPickup-v0,5
MiniGrid-BlockedUnlockPickup-v0,0,BoT_buf3_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,100,3.3499836921691895,MiniGrid-BlockedUnlockPickup-v0,5
MiniGrid-BlockedUnlockPickup-v0,1,BoT_buf3_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,115,3.6353185176849365,MiniGrid-BlockedUnlockPickup-v0,5
MiniGrid-BlockedUnlockPickup-v0,2,BoT_buf3_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,111,3.5651142597198486,MiniGrid-BlockedUnlockPickup-v0,5
MiniGrid-BlockedUnlockPickup-v0,3,BoT_buf3_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,100,3.4005889892578125,MiniGrid-BlockedUnlockPickup-v0,5
MiniGrid-BlockedUnlockPickup-v0,4,BoT_buf3_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,103,3.3626749515533447,MiniGrid-BlockedUnlockPickup-v0,5
MiniGrid-DoorKey-5x5-v0,0,BoT_buf2_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,150,4.174206733703613,MiniGrid-DoorKey-5x5-v0,5
MiniGrid-DoorKey-5x5-v0,1,BoT_buf2_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,149,4.173306703567505,MiniGrid-DoorKey-5x5-v0,5
MiniGrid-DoorKey-5x5-v0,2,BoT_buf2_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,150,4.1598803997039795,MiniGrid-DoorKey-5x5-v0,5
MiniGrid-DoorKey-5x5-v0,3,BoT_buf2_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,150,4.2770655155181885,MiniGrid-DoorKey-5x5-v0,5
MiniGrid-DoorKey-5x5-v0,4,BoT_buf2_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,150,4.188099384307861,MiniGrid-DoorKey-5x5-v0,5
MiniGrid-DoorKey-5x5-v0,0,BoT_buf2_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,139,3.852766513824463,MiniGrid-DoorKey-5x5-v0,5
MiniGrid-DoorKey-5x5-v0,1,BoT_buf2_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,145,4.049799203872681,MiniGrid-DoorKey-5x5-v0,5
MiniGrid-DoorKey-5x5-v0,2,BoT_buf2_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,150,4.4766318798065186,MiniGrid-DoorKey-5x5-v0,5
MiniGrid-DoorKey-5x5-v0,3,BoT_buf2_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,150,4.45209813117981,MiniGrid-DoorKey-5x5-v0,5
MiniGrid-DoorKey-5x5-v0,4,BoT_buf2_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,146,4.047236204147339,MiniGrid-DoorKey-5x5-v0,5
MiniGrid-DoorKey-5x5-v0,0,BoT_buf2_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,135,4.0998921394348145,MiniGrid-DoorKey-5x5-v0,5
MiniGrid-DoorKey-5x5-v0,1,BoT_buf2_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,134,4.093436002731323,MiniGrid-DoorKey-5x5-v0,5
MiniGrid-DoorKey-5x5-v0,2,BoT_buf2_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,136,4.116827011108398,MiniGrid-DoorKey-5x5-v0,5
MiniGrid-DoorKey-5x5-v0,3,BoT_buf2_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,135,4.0910398960113525,MiniGrid-DoorKey-5x5-v0,5
MiniGrid-DoorKey-5x5-v0,4,BoT_buf2_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,2,False,50,0.0,136,4.125547647476196,MiniGrid-DoorKey-5x5-v0,5
MiniGrid-DoorKey-5x5-v0,0,BoT_buf3_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,103,2.8892745971679688,MiniGrid-DoorKey-5x5-v0,5
MiniGrid-DoorKey-5x5-v0,1,BoT_buf3_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,147,3.9869613647460938,MiniGrid-DoorKey-5x5-v0,5
MiniGrid-DoorKey-5x5-v0,2,BoT_buf3_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,101,2.8527021408081055,MiniGrid-DoorKey-5x5-v0,5
MiniGrid-DoorKey-5x5-v0,3,BoT_buf3_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,147,4.071506977081299,MiniGrid-DoorKey-5x5-v0,5
MiniGrid-DoorKey-5x5-v0,4,BoT_buf3_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,145,3.950472593307495,MiniGrid-DoorKey-5x5-v0,5
MiniGrid-DoorKey-5x5-v0,0,BoT_buf3_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,101,3.1890344619750977,MiniGrid-DoorKey-5x5-v0,5
MiniGrid-DoorKey-5x5-v0,1,BoT_buf3_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,146,3.9986865520477295,MiniGrid-DoorKey-5x5-v0,5
MiniGrid-DoorKey-5x5-v0,2,BoT_buf3_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,101,3.171738862991333,MiniGrid-DoorKey-5x5-v0,5
MiniGrid-DoorKey-5x5-v0,3,BoT_buf3_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,144,3.977123975753784,MiniGrid-DoorKey-5x5-v0,5
MiniGrid-DoorKey-5x5-v0,4,BoT_buf3_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,100,3.174032211303711,MiniGrid-DoorKey-5x5-v0,5
MiniGrid-DoorKey-5x5-v0,0,BoT_buf3_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,134,4.042802810668945,MiniGrid-DoorKey-5x5-v0,5
MiniGrid-DoorKey-5x5-v0,1,BoT_buf3_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,101,3.2149643898010254,MiniGrid-DoorKey-5x5-v0,5
MiniGrid-DoorKey-5x5-v0,2,BoT_buf3_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,134,4.062498569488525,MiniGrid-DoorKey-5x5-v0,5
MiniGrid-DoorKey-5x5-v0,3,BoT_buf3_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,134,4.049605369567871,MiniGrid-DoorKey-5x5-v0,5
MiniGrid-DoorKey-5x5-v0,4,BoT_buf3_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,3,False,50,0.0,135,4.0760273933410645,MiniGrid-DoorKey-5x5-v0,5
MiniGrid-Empty-8x8-v0,0,BoT_buf2_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,2,True,13,0.954296875,29,0.7877974510192871,MiniGrid-Empty-8x8-v0,5
MiniGrid-Empty-8x8-v0,1,BoT_buf2_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,2,True,13,0.954296875,29,0.7890918254852295,MiniGrid-Empty-8x8-v0,5
MiniGrid-Empty-8x8-v0,2,BoT_buf2_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,2,True,13,0.954296875,29,0.7830033302307129,MiniGrid-Empty-8x8-v0,5
MiniGrid-Empty-8x8-v0,3,BoT_buf2_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,2,True,13,0.954296875,29,0.7858278751373291,MiniGrid-Empty-8x8-v0,5
MiniGrid-Empty-8x8-v0,4,BoT_buf2_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,2,True,13,0.954296875,29,0.7878267765045166,MiniGrid-Empty-8x8-v0,5
MiniGrid-Empty-8x8-v0,0,BoT_buf2_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,2,True,24,0.915625,52,1.4178712368011475,MiniGrid-Empty-8x8-v0,5
MiniGrid-Empty-8x8-v0,1,BoT_buf2_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,2,True,24,0.915625,52,1.4120440483093262,MiniGrid-Empty-8x8-v0,5
MiniGrid-Empty-8x8-v0,2,BoT_buf2_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,2,True,24,0.915625,52,1.4157254695892334,MiniGrid-Empty-8x8-v0,5
MiniGrid-Empty-8x8-v0,3,BoT_buf2_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,2,True,24,0.915625,52,1.4076476097106934,MiniGrid-Empty-8x8-v0,5
MiniGrid-Empty-8x8-v0,4,BoT_buf2_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,2,True,24,0.915625,52,1.414109706878662,MiniGrid-Empty-8x8-v0,5
MiniGrid-Empty-8x8-v0,0,BoT_buf2_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,2,True,13,0.954296875,29,0.8040099143981934,MiniGrid-Empty-8x8-v0,5
MiniGrid-Empty-8x8-v0,1,BoT_buf2_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,2,True,13,0.954296875,29,0.803856372833252,MiniGrid-Empty-8x8-v0,5
MiniGrid-Empty-8x8-v0,2,BoT_buf2_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,2,True,13,0.954296875,29,0.8026299476623535,MiniGrid-Empty-8x8-v0,5
MiniGrid-Empty-8x8-v0,3,BoT_buf2_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,2,True,13,0.954296875,29,0.8050003051757812,MiniGrid-Empty-8x8-v0,5
MiniGrid-Empty-8x8-v0,4,BoT_buf2_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,2,True,13,0.954296875,29,0.7995226383209229,MiniGrid-Empty-8x8-v0,5
MiniGrid-Empty-8x8-v0,0,BoT_buf3_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,3,True,13,0.954296875,29,0.7836675643920898,MiniGrid-Empty-8x8-v0,5
MiniGrid-Empty-8x8-v0,1,BoT_buf3_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,3,True,13,0.954296875,29,0.788405179977417,MiniGrid-Empty-8x8-v0,5
MiniGrid-Empty-8x8-v0,2,BoT_buf3_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,3,True,13,0.954296875,29,0.7852563858032227,MiniGrid-Empty-8x8-v0,5
MiniGrid-Empty-8x8-v0,3,BoT_buf3_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,3,True,13,0.954296875,29,0.789348840713501,MiniGrid-Empty-8x8-v0,5
MiniGrid-Empty-8x8-v0,4,BoT_buf3_k1,True,1,50,Qwen/Qwen2.5-7B-Instruct,False,3,True,13,0.954296875,29,0.7811474800109863,MiniGrid-Empty-8x8-v0,5
MiniGrid-Empty-8x8-v0,0,BoT_buf3_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,3,True,24,0.915625,52,1.4311156272888184,MiniGrid-Empty-8x8-v0,5
MiniGrid-Empty-8x8-v0,1,BoT_buf3_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,3,True,24,0.915625,52,1.4250051975250244,MiniGrid-Empty-8x8-v0,5
MiniGrid-Empty-8x8-v0,2,BoT_buf3_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,3,True,24,0.915625,52,1.4126298427581787,MiniGrid-Empty-8x8-v0,5
MiniGrid-Empty-8x8-v0,3,BoT_buf3_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,3,True,24,0.915625,52,1.4139161109924316,MiniGrid-Empty-8x8-v0,5
MiniGrid-Empty-8x8-v0,4,BoT_buf3_k2,True,2,50,Qwen/Qwen2.5-7B-Instruct,False,3,True,24,0.915625,52,1.41618013381958,MiniGrid-Empty-8x8-v0,5
MiniGrid-Empty-8x8-v0,0,BoT_buf3_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,3,True,13,0.954296875,29,0.8069515228271484,MiniGrid-Empty-8x8-v0,5
MiniGrid-Empty-8x8-v0,1,BoT_buf3_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,3,True,13,0.954296875,29,0.80460524559021,MiniGrid-Empty-8x8-v0,5
MiniGrid-Empty-8x8-v0,2,BoT_buf3_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,3,True,13,0.954296875,29,0.8078629970550537,MiniGrid-Empty-8x8-v0,5
MiniGrid-Empty-8x8-v0,3,BoT_buf3_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,3,True,13,0.954296875,29,0.8002889156341553,MiniGrid-Empty-8x8-v0,5
MiniGrid-Empty-8x8-v0,4,BoT_buf3_k3,True,3,50,Qwen/Qwen2.5-7B-Instruct,False,3,True,13,0.954296875,29,0.8060266971588135,MiniGrid-Empty-8x8-v0,5
